tsne_x,tsne_y,method,family
-8.461878,22.860888,Noise injection,Transformation
1.5560896,-34.304214,Noise injection,Transformation
-12.794789,5.4429264,Noise injection,Transformation
-7.8897066,46.75388,Noise injection,Transformation
-6.6022863,20.065434,Noise injection,Transformation
21.415104,8.953592,Noise injection,Transformation
40.32722,14.928273,Noise injection,Transformation
-53.526794,-3.056057,Noise injection,Transformation
-20.03474,27.964697,Noise injection,Transformation
31.733795,33.266045,Noise injection,Transformation
-43.7986,-22.757439,Noise injection,Transformation
40.457882,14.845075,Noise injection,Transformation
-2.7129447,-18.295744,Noise injection,Transformation
11.264409,35.825466,Noise injection,Transformation
10.727558,10.538007,Noise injection,Transformation
30.715874,-8.555811,Noise injection,Transformation
22.40348,-16.717876,Noise injection,Transformation
-20.106354,10.753628,Noise injection,Transformation
31.019726,-8.650051,Noise injection,Transformation
10.830045,10.792674,Noise injection,Transformation
-7.6929226,43.814888,Noise injection,Transformation
-7.7973623,46.86157,Noise injection,Transformation
11.580057,-44.385456,Noise injection,Transformation
-43.121487,-24.95138,Noise injection,Transformation
-20.093586,27.385843,Noise injection,Transformation
48.44905,-9.116401,Noise injection,Transformation
48.55811,-9.246782,Noise injection,Transformation
-43.119984,-24.952934,Noise injection,Transformation
-35.63068,6.1397605,Noise injection,Transformation
-37.26253,26.544163,Noise injection,Transformation
-36.928295,26.854856,Noise injection,Transformation
-19.781876,27.664791,Noise injection,Transformation
48.335735,-9.141982,Noise injection,Transformation
-2.7966378,-18.242607,Noise injection,Transformation
2.4070826,43.72667,Noise injection,Transformation
11.208627,-44.976845,Noise injection,Transformation
-35.252796,28.443325,Noise injection,Transformation
48.283978,-9.353818,Noise injection,Transformation
10.654843,10.704407,Noise injection,Transformation
-29.539669,14.131846,Noise injection,Transformation
31.48714,33.234188,Noise injection,Transformation
21.32205,8.960156,Noise injection,Transformation
-37.34831,26.629738,Noise injection,Transformation
-20.306782,27.493385,Noise injection,Transformation
-10.943301,21.879578,Noise injection,Transformation
-29.786898,14.110773,Noise injection,Transformation
-29.657265,14.250549,Noise injection,Transformation
1.5020744,-34.275436,Noise injection,Transformation
11.178559,35.791683,Noise injection,Transformation
-19.601227,12.598617,Noise injection,Transformation
40.53022,14.970676,Noise injection,Transformation
-3.0233703,-18.267986,Noise injection,Transformation
18.422747,-33.56364,Noise injection,Transformation
-12.654961,5.7882705,Noise injection,Transformation
-29.699522,13.946073,Noise injection,Transformation
-32.822838,-0.3036565,Noise injection,Transformation
-4.921951,23.809265,Noise injection,Transformation
19.053465,24.333288,Noise injection,Transformation
-18.593494,14.559244,Noise injection,Transformation
-34.807632,5.472479,Noise injection,Transformation
31.675951,33.20631,Noise injection,Transformation
11.238112,35.964397,Noise injection,Transformation
-29.713509,13.999364,Noise injection,Transformation
21.173248,8.811707,Noise injection,Transformation
23.234392,-3.5711453,Noise injection,Transformation
-44.035908,-23.031078,Noise injection,Transformation
-3.1345627,-18.375095,Noise injection,Transformation
-29.6538,14.205373,Noise injection,Transformation
-25.96061,14.892484,Noise injection,Transformation
-25.96476,14.894056,Noise injection,Transformation
-39.38571,-20.37156,Noise injection,Transformation
48.641476,-9.217818,Noise injection,Transformation
-3.148008,-18.408146,Noise injection,Transformation
-13.740915,6.5262203,Noise injection,Transformation
-55.89278,-3.8203163,Noise injection,Transformation
11.128506,35.933853,Noise injection,Transformation
-7.9126215,47.10617,Noise injection,Transformation
-44.074768,-22.787756,Noise injection,Transformation
3.963762,-32.73475,Noise injection,Transformation
21.339407,8.89246,Noise injection,Transformation
-7.8796973,46.77691,Noise injection,Transformation
31.042158,-8.619301,Noise injection,Transformation
-11.826397,18.885998,Noise injection,Transformation
-18.149733,-5.734964,Noise injection,Transformation
-28.506891,-4.951855,Noise injection,Transformation
31.4668,33.626625,Noise injection,Transformation
-29.678358,14.074867,Noise injection,Transformation
-35.253532,28.442442,Noise injection,Transformation
48.362514,-9.384197,Noise injection,Transformation
21.207191,9.215732,Noise injection,Transformation
42.476986,3.7405992,Noise injection,Transformation
20.496254,-35.54894,Noise injection,Transformation
22.39734,-16.867119,Noise injection,Transformation
-19.940475,27.950521,Noise injection,Transformation
10.804609,10.7352915,Noise injection,Transformation
-12.883526,5.519666,Noise injection,Transformation
-28.634933,-5.144802,Noise injection,Transformation
38.142307,15.394257,Noise injection,Transformation
2.326541,44.046574,Noise injection,Transformation
11.029347,-44.511345,Noise injection,Transformation
46.07832,-7.4426646,Noise injection,Transformation
-20.177807,27.393187,Noise injection,Transformation
9.887895,-18.935318,Noise injection,Transformation
38.634205,-25.597557,Noise injection,Transformation
-28.500343,-4.8606462,Noise injection,Transformation
-43.919933,-22.774393,Noise injection,Transformation
38.64181,-25.728207,Noise injection,Transformation
-13.737613,18.282206,Noise injection,Transformation
18.4211,-33.562443,Noise injection,Transformation
8.942371,-22.531984,Noise injection,Transformation
22.416298,-16.866743,Noise injection,Transformation
-29.510181,14.097334,Noise injection,Transformation
38.652496,-25.871021,Noise injection,Transformation
-55.893547,-3.825172,Noise injection,Transformation
-21.735136,15.420817,Noise injection,Transformation
7.1789284,-30.640713,Noise injection,Transformation
-18.650623,39.8045,Noise injection,Transformation
-29.581497,14.025318,Noise injection,Transformation
-3.1453142,-18.363796,Noise injection,Transformation
-9.483906,38.75378,Noise injection,Transformation
-3.4293509,20.31656,Noise injection,Transformation
-2.7707164,-18.239315,Noise injection,Transformation
5.6587615,18.025103,Noise injection,Transformation
11.261898,35.945705,Noise injection,Transformation
-4.9146748,23.803492,Noise injection,Transformation
-7.9356465,47.061325,Noise injection,Transformation
-35.661263,6.133323,Noise injection,Transformation
-19.94664,27.93763,Noise injection,Transformation
30.747587,-8.507305,Noise injection,Transformation
1.373131,-34.26645,Noise injection,Transformation
10.834358,10.677836,Noise injection,Transformation
-7.80099,46.82068,Noise injection,Transformation
22.524467,-16.702002,Noise injection,Transformation
17.266445,24.097197,Noise injection,Transformation
23.235687,-3.571243,Noise injection,Transformation
40.3138,14.786409,Noise injection,Transformation
-2.8803685,-18.196037,Noise injection,Transformation
11.632977,-44.531796,Noise injection,Transformation
23.236135,-3.5720823,Noise injection,Transformation
-33.803394,-1.275079,Noise injection,Transformation
5.8218756,28.832697,Noise injection,Transformation
-43.889576,-22.749197,Noise injection,Transformation
10.132345,-18.781439,Noise injection,Transformation
21.02231,9.145992,Noise injection,Transformation
-18.91544,40.211163,Noise injection,Transformation
8.018708,23.404417,Noise injection,Transformation
-35.694298,6.164755,Noise injection,Transformation
-17.057198,15.838421,Noise injection,Transformation
-11.163235,38.04013,Noise injection,Transformation
20.471504,-35.42306,Noise injection,Transformation
42.82167,3.8780577,Noise injection,Transformation
31.394459,33.6499,Noise injection,Transformation
-18.723503,39.743877,Noise injection,Transformation
10.107377,-19.11996,Noise injection,Transformation
-18.197989,-5.739412,Noise injection,Transformation
-9.482269,38.751392,Noise injection,Transformation
-55.88233,-3.8055735,Noise injection,Transformation
-3.4270341,20.316923,Noise injection,Transformation
-4.912189,23.803738,Noise injection,Transformation
18.676012,24.598436,Noise injection,Transformation
-28.82079,-5.1109014,Noise injection,Transformation
23.4205,-13.721891,Noise injection,Transformation
-2.661376,-18.605608,Noise injection,Transformation
22.406004,-16.840775,Noise injection,Transformation
-55.947113,-3.8765626,Noise injection,Transformation
22.580101,-16.891539,Noise injection,Transformation
30.731293,-8.597142,Noise injection,Transformation
-6.6020503,20.065401,Noise injection,Transformation
-34.808056,5.4563427,Noise injection,Transformation
38.64969,-25.833105,Noise injection,Transformation
-53.529404,-3.0576851,Noise injection,Transformation
-19.79427,27.84831,Noise injection,Transformation
31.790808,33.45051,Noise injection,Transformation
8.5166,-19.74881,Noise injection,Transformation
-20.146307,9.380283,Noise injection,Transformation
-20.146246,9.382894,Noise injection,Transformation
11.700085,-44.79775,Noise injection,Transformation
-25.963556,14.898684,Noise injection,Transformation
-7.739796,46.831615,Noise injection,Transformation
31.538717,33.223797,Noise injection,Transformation
20.5579,-35.664154,Noise injection,Transformation
-29.21783,16.54146,Noise injection,Transformation
-10.93738,21.880297,Noise injection,Transformation
42.467415,3.6820295,Noise injection,Transformation
38.585377,-25.81269,Noise injection,Transformation
20.64405,-35.54153,Noise injection,Transformation
-43.845615,-22.931913,Noise injection,Transformation
10.655893,10.799263,Noise injection,Transformation
-36.808212,26.77947,Noise injection,Transformation
7.080848,16.817192,Noise injection,Transformation
48.36654,-9.288323,Noise injection,Transformation
2.3126028,42.38048,Noise injection,Transformation
-18.058313,-5.951872,Noise injection,Transformation
30.92679,-8.714793,Noise injection,Transformation
-7.68722,43.81105,Noise injection,Transformation
36.248215,-24.32928,Noise injection,Transformation
48.635357,-9.2330065,Noise injection,Transformation
-18.64942,39.823406,Noise injection,Transformation
48.606533,-9.396106,Noise injection,Transformation
-56.453922,-1.8366966,Noise injection,Transformation
-2.8599312,23.637512,Frequency domain,Transformation
0.2653499,19.374212,Frequency domain,Transformation
40.031242,14.50366,Frequency domain,Transformation
18.71991,24.116838,Frequency domain,Transformation
-37.340683,27.13926,Frequency domain,Transformation
-11.821134,18.885462,Frequency domain,Transformation
10.791001,-42.005188,Frequency domain,Transformation
39.732258,15.163814,Frequency domain,Transformation
1.6166358,17.908417,Frequency domain,Transformation
10.259144,-19.219343,Frequency domain,Transformation
23.421385,-6.127995,Frequency domain,Transformation
-7.2392273,46.821854,Frequency domain,Transformation
46.09512,-7.452202,Frequency domain,Transformation
7.080594,16.815554,Frequency domain,Transformation
8.910132,16.696585,Frequency domain,Transformation
-12.587608,5.2520046,Frequency domain,Transformation
-43.260773,-23.456717,Frequency domain,Transformation
10.758254,35.55829,Frequency domain,Transformation
-18.599213,-6.167869,Frequency domain,Transformation
21.394691,-35.09087,Frequency domain,Transformation
-3.180263,-17.885511,Frequency domain,Transformation
-0.4180785,-18.32162,Frequency domain,Transformation
-17.915386,-5.8247194,Frequency domain,Transformation
20.583626,-36.1006,Frequency domain,Transformation
46.096264,-7.4579363,Frequency domain,Transformation
20.083883,-35.04441,Frequency domain,Transformation
-35.776745,6.269243,Frequency domain,Transformation
-39.401627,-20.382467,Frequency domain,Transformation
21.065504,-34.99538,Frequency domain,Transformation
19.383715,24.46741,Frequency domain,Transformation
-55.463673,-3.605212,Frequency domain,Transformation
-12.983918,5.2431183,Frequency domain,Transformation
23.418589,-6.134175,Frequency domain,Transformation
-43.478584,-22.34702,Frequency domain,Transformation
-43.52306,-22.359337,Frequency domain,Transformation
-20.111929,10.742535,Frequency domain,Transformation
28.748453,-0.43663722,Frequency domain,Transformation
20.738329,-34.766212,Frequency domain,Transformation
6.608907,28.2955,Frequency domain,Transformation
-37.157593,27.200058,Frequency domain,Transformation
37.70674,-25.66173,Frequency domain,Transformation
-8.090007,46.21333,Frequency domain,Transformation
28.601377,-0.7919679,Frequency domain,Transformation
48.086838,-10.257009,Frequency domain,Transformation
-17.989336,-5.5587015,Frequency domain,Transformation
-37.587463,26.60731,Frequency domain,Transformation
2.3090916,42.390644,Frequency domain,Transformation
19.831785,-35.371628,Frequency domain,Transformation
-35.662735,6.2815123,Frequency domain,Transformation
30.63083,32.715645,Frequency domain,Transformation
-18.573845,26.222866,Frequency domain,Transformation
-40.863007,-21.455088,Frequency domain,Transformation
49.8532,-9.776849,Frequency domain,Transformation
20.460497,-34.698654,Frequency domain,Transformation
-18.511463,26.154621,Frequency domain,Transformation
-16.242292,18.60586,Frequency domain,Transformation
-28.338644,-4.736914,Frequency domain,Transformation
21.44768,9.474268,Frequency domain,Transformation
10.792307,-42.008488,Frequency domain,Transformation
-30.20027,14.760124,Frequency domain,Transformation
10.601895,-45.259583,Frequency domain,Transformation
42.200222,1.7756284,Frequency domain,Transformation
11.273123,-45.851982,Frequency domain,Transformation
-17.05736,15.834135,Frequency domain,Transformation
-17.826275,-5.771636,Frequency domain,Transformation
-1.4545268,19.877571,Frequency domain,Transformation
38.57943,-26.88226,Frequency domain,Transformation
-11.156384,38.042213,Frequency domain,Transformation
1.8296226,43.82876,Frequency domain,Transformation
-8.458183,22.87032,Frequency domain,Transformation
1.4430236,-33.53299,Frequency domain,Transformation
-34.070976,-1.48328,Frequency domain,Transformation
-26.109665,14.951449,Frequency domain,Transformation
22.917982,-16.339523,Frequency domain,Transformation
-19.148043,39.719193,Frequency domain,Transformation
-3.36852,-17.903269,Frequency domain,Transformation
-28.837336,14.19296,Frequency domain,Transformation
28.049517,-7.2304316,Frequency domain,Transformation
11.119514,36.278225,Frequency domain,Transformation
-7.6961145,46.40459,Frequency domain,Transformation
0.6491166,-34.248096,Frequency domain,Transformation
31.935787,34.472847,Frequency domain,Transformation
11.468878,35.436512,Frequency domain,Transformation
-18.582169,14.56837,Frequency domain,Transformation
47.631157,-9.196907,Frequency domain,Transformation
-55.312996,-3.9376261,Frequency domain,Transformation
23.419434,-13.725346,Frequency domain,Transformation
-28.273216,-5.1047893,Frequency domain,Transformation
-8.253875,46.478775,Frequency domain,Transformation
21.553444,1.2596787,Frequency domain,Transformation
19.904999,-34.89037,Frequency domain,Transformation
7.2185144,-30.620378,Frequency domain,Transformation
-28.593897,-4.489877,Frequency domain,Transformation
28.76984,-0.92401975,Frequency domain,Transformation
-16.23947,18.593765,Frequency domain,Transformation
43.151127,3.7905052,Frequency domain,Transformation
-12.579742,5.980684,Frequency domain,Transformation
-19.18884,39.95453,Frequency domain,Transformation
7.1624107,-30.65306,Frequency domain,Transformation
42.8291,4.1249247,Frequency domain,Transformation
27.981161,-7.2051854,Frequency domain,Transformation
-7.66401,46.43537,Frequency domain,Transformation
-9.447395,19.42136,Frequency domain,Transformation
-28.670916,-4.533044,Frequency domain,Transformation
-20.238262,16.327215,Frequency domain,Transformation
40.913975,15.221348,Frequency domain,Transformation
-1.439195,19.877438,Frequency domain,Transformation
10.760963,-43.797234,Frequency domain,Transformation
30.60583,33.385124,Frequency domain,Transformation
31.186348,-8.642314,Frequency domain,Transformation
11.9060545,36.065907,Frequency domain,Transformation
8.531065,-19.739227,Frequency domain,Transformation
2.0924902,-33.881626,Frequency domain,Transformation
11.770955,36.059933,Frequency domain,Transformation
10.458718,-44.327946,Frequency domain,Transformation
-16.239567,18.594666,Frequency domain,Transformation
-34.02996,-1.1859564,Frequency domain,Transformation
-40.849045,-21.441757,Frequency domain,Transformation
48.943058,-8.729723,Frequency domain,Transformation
10.386687,-44.00239,Frequency domain,Transformation
1.6394501,17.900341,Frequency domain,Transformation
-7.1825995,47.00048,Frequency domain,Transformation
1.9013667,43.676,Frequency domain,Transformation
-3.4176111,20.297993,Frequency domain,Transformation
40.594704,15.681088,Frequency domain,Transformation
30.714909,33.39439,Frequency domain,Transformation
28.724491,-0.3249693,Frequency domain,Transformation
31.874178,34.33003,Frequency domain,Transformation
-33.895386,-1.7481301,Frequency domain,Transformation
6.4975514,27.187798,Frequency domain,Transformation
-8.433337,47.042267,Frequency domain,Transformation
22.497534,-17.564928,Frequency domain,Transformation
22.842958,-17.56709,Frequency domain,Transformation
-3.5026476,-18.15885,Frequency domain,Transformation
27.997158,-7.200873,Frequency domain,Transformation
30.866049,34.603664,Frequency domain,Transformation
11.409836,9.787217,Frequency domain,Transformation
-8.454105,22.862772,Frequency domain,Transformation
10.348807,-19.037447,Frequency domain,Transformation
21.275137,-35.609013,Frequency domain,Transformation
37.891563,-25.641996,Frequency domain,Transformation
38.067986,-26.303183,Frequency domain,Transformation
42.36654,3.479605,Frequency domain,Transformation
18.42476,-33.56677,Frequency domain,Transformation
12.239415,-44.86487,Frequency domain,Transformation
11.8017645,-45.835297,Frequency domain,Transformation
2.1688015,-34.120716,Frequency domain,Transformation
-18.995205,39.624474,Frequency domain,Transformation
21.078201,9.612174,Frequency domain,Transformation
-19.15256,40.290974,Frequency domain,Transformation
0.75135154,-33.756287,Frequency domain,Transformation
-3.409728,20.317593,Frequency domain,Transformation
18.801447,-5.418648,Frequency domain,Transformation
28.007257,-7.1994867,Frequency domain,Transformation
-8.468032,22.865927,Frequency domain,Transformation
23.067175,-16.506546,Frequency domain,Transformation
11.343354,11.235095,Frequency domain,Transformation
23.400269,-16.932207,Frequency domain,Transformation
-18.982819,40.4562,Frequency domain,Transformation
-33.887627,-1.7552589,Frequency domain,Transformation
23.011936,-17.029161,Frequency domain,Transformation
-19.290272,39.89496,Frequency domain,Transformation
-28.222685,-5.093509,Frequency domain,Transformation
10.146582,9.563221,Frequency domain,Transformation
-34.04765,-1.3296068,Frequency domain,Transformation
-3.43346,20.313368,Frequency domain,Transformation
9.270289,33.993855,Frequency domain,Transformation
23.42345,-6.132991,Frequency domain,Transformation
31.176352,-8.701504,Frequency domain,Transformation
20.08955,-35.230427,Frequency domain,Transformation
20.588512,-34.653004,Frequency domain,Transformation
-30.124788,15.006088,Frequency domain,Transformation
8.469778,-19.764397,Frequency domain,Transformation
28.821533,-0.9033804,Frequency domain,Transformation
-28.616436,-4.503581,Frequency domain,Transformation
-11.832367,18.879654,Frequency domain,Transformation
-12.379034,21.19383,Frequency domain,Transformation
48.57268,-9.988997,Frequency domain,Transformation
23.241125,-16.74218,Frequency domain,Transformation
-18.159378,-5.528933,Frequency domain,Transformation
36.250748,-24.331635,Frequency domain,Transformation
-43.117268,-24.95716,Frequency domain,Transformation
39.69022,14.97858,Frequency domain,Transformation
18.999184,24.017101,Frequency domain,Transformation
-2.436053,-17.73122,Frequency domain,Transformation
-29.055332,-5.2206054,Frequency domain,Transformation
19.281572,-6.98396,Frequency domain,Transformation
49.33398,-10.32763,Frequency domain,Transformation
22.779934,-8.732302,Frequency domain,Transformation
1.1595582,-33.669865,Frequency domain,Transformation
49.584198,-8.846859,Frequency domain,Transformation
-33.562477,-1.7521051,Frequency domain,Transformation
38.254696,-26.74631,Frequency domain,Transformation
23.235378,-3.5840437,Frequency domain,Transformation
-12.538503,5.910464,Frequency domain,Transformation
-9.49656,38.748642,Frequency domain,Transformation
9.783728,10.757967,Frequency domain,Transformation
-28.317102,-4.7699065,Frequency domain,Transformation
-20.106745,10.776861,Frequency domain,Transformation
28.928207,-0.95431113,Frequency domain,Transformation
-12.717446,5.9228354,Frequency domain,Transformation
30.937082,34.16151,Frequency domain,Transformation
6.506649,27.14889,Frequency domain,Transformation
9.319043,33.991173,Frequency domain,Transformation
-7.923559,38.08648,Frequency domain,Transformation
11.184852,9.562937,Frequency domain,Transformation
-11.85968,18.865898,Frequency domain,Transformation
-28.879036,13.987873,Frequency domain,Transformation
20.974987,9.666807,Frequency domain,Transformation
48.848892,-9.9519615,Frequency domain,Transformation
-56.458866,-1.8156614,Frequency domain,Transformation
30.700413,-8.882661,Frequency domain,Transformation
29.25806,-0.44629812,Frequency domain,Transformation
-9.4533415,19.432327,Frequency domain,Transformation
40.31775,14.472663,Frequency domain,Transformation
37.836224,-26.6821,Frequency domain,Transformation
10.615453,-45.10279,Frequency domain,Transformation
2.4830353,44.19807,Frequency domain,Transformation
1.6418121,17.895195,Frequency domain,Transformation
48.932465,-10.3079815,Frequency domain,Transformation
49.398945,-9.69829,Frequency domain,Transformation
-1.4461045,19.872871,Frequency domain,Transformation
21.166159,-34.832382,Frequency domain,Transformation
-13.703047,6.4953437,Frequency domain,Transformation
1.357826,-33.405594,Frequency domain,Transformation
43.066677,3.506346,Frequency domain,Transformation
-18.802717,40.407787,Frequency domain,Transformation
23.416946,-13.734591,Frequency domain,Transformation
0.81896865,-34.284904,Frequency domain,Transformation
9.013143,-29.894438,Frequency domain,Transformation
-43.00919,-23.047855,Frequency domain,Transformation
40.73641,15.475377,Frequency domain,Transformation
-19.257212,-4.88958,Frequency domain,Transformation
18.721758,24.015358,Frequency domain,Transformation
31.27931,34.13625,Frequency domain,Transformation
-12.387218,21.177889,Frequency domain,Transformation
-29.856434,15.115372,Frequency domain,Transformation
11.716465,35.90852,Frequency domain,Transformation
-19.685352,27.92843,Frequency domain,Transformation
-51.30105,-2.715934,Frequency domain,Transformation
18.861078,23.963701,Frequency domain,Transformation
-19.082617,39.665432,Frequency domain,Transformation
18.971148,25.027534,Frequency domain,Transformation
-18.023388,38.600727,Frequency domain,Transformation
9.900389,10.655637,Frequency domain,Transformation
-43.233562,-22.786964,Frequency domain,Transformation
8.939191,-22.545734,Frequency domain,Transformation
10.68212,11.676961,Comprehensive,Transformation
-40.882996,-21.337984,Comprehensive,Transformation
18.720627,25.239422,Comprehensive,Transformation
42.47057,4.7266264,Comprehensive,Transformation
-30.340195,12.946663,Comprehensive,Transformation
-3.3404217,-19.275408,Comprehensive,Transformation
6.528481,28.310677,Comprehensive,Transformation
-18.608503,14.551862,Comprehensive,Transformation
-4.6374726,23.705809,Comprehensive,Transformation
-12.197865,5.694772,Comprehensive,Transformation
-37.30258,25.82704,Comprehensive,Transformation
-17.18053,15.783456,Comprehensive,Transformation
17.219303,24.108067,Comprehensive,Transformation
-17.906921,38.51119,Comprehensive,Transformation
-29.27953,12.115936,Comprehensive,Transformation
-0.33658203,-18.354843,Comprehensive,Transformation
-30.199432,-4.1780505,Comprehensive,Transformation
1.8184859,44.33189,Comprehensive,Transformation
33.454754,32.32425,Comprehensive,Transformation
9.227016,34.003757,Comprehensive,Transformation
11.219092,34.80014,Comprehensive,Transformation
20.689444,8.806153,Comprehensive,Transformation
13.504335,10.753237,Comprehensive,Transformation
38.79622,-24.003473,Comprehensive,Transformation
-20.541864,27.617239,Comprehensive,Transformation
-45.039234,-22.265219,Comprehensive,Transformation
-36.47929,26.58194,Comprehensive,Transformation
-18.16579,-6.420713,Comprehensive,Transformation
-18.53906,14.63063,Comprehensive,Transformation
23.38506,-6.0777593,Comprehensive,Transformation
5.9240246,29.445616,Comprehensive,Transformation
28.01136,-7.1803565,Comprehensive,Transformation
-30.20247,-4.1467295,Comprehensive,Transformation
21.361748,-37.500404,Comprehensive,Transformation
21.398485,-37.44206,Comprehensive,Transformation
-29.363726,12.167806,Comprehensive,Transformation
31.294315,31.293362,Comprehensive,Transformation
-20.167332,28.241072,Comprehensive,Transformation
-25.795778,14.7053175,Comprehensive,Transformation
21.644436,-16.717274,Comprehensive,Transformation
46.672047,-10.718256,Comprehensive,Transformation
5.8386393,28.852242,Comprehensive,Transformation
-20.693697,27.488733,Comprehensive,Transformation
31.24097,31.092663,Comprehensive,Transformation
-18.215967,-6.5111265,Comprehensive,Transformation
29.47952,-0.16520064,Comprehensive,Transformation
28.905535,0.35551098,Comprehensive,Transformation
41.147858,14.862024,Comprehensive,Transformation
23.43238,-13.686196,Comprehensive,Transformation
-53.43653,-3.0391924,Comprehensive,Transformation
19.95314,-36.455338,Comprehensive,Transformation
-27.237356,-4.039227,Comprehensive,Transformation
41.749683,4.2248425,Comprehensive,Transformation
8.843306,36.141838,Comprehensive,Transformation
30.9581,-7.2023606,Comprehensive,Transformation
8.451678,-43.853004,Comprehensive,Transformation
-11.894343,18.85925,Comprehensive,Transformation
18.38231,-33.547897,Comprehensive,Transformation
-5.0398846,23.761724,Comprehensive,Transformation
8.940321,-22.554523,Comprehensive,Transformation
-8.404413,22.86309,Comprehensive,Transformation
29.672129,-1.4524873,Comprehensive,Transformation
30.687796,31.2932,Comprehensive,Transformation
47.68135,-7.524266,Comprehensive,Transformation
-18.521994,-6.351546,Comprehensive,Transformation
47.798504,-7.3648486,Comprehensive,Transformation
-40.91109,-21.30274,Comprehensive,Transformation
-29.311924,-5.2566366,Comprehensive,Transformation
-56.530495,-4.6406875,Comprehensive,Transformation
47.12195,-8.696893,Comprehensive,Transformation
21.238205,-17.199615,Comprehensive,Transformation
-51.31481,-2.715669,Comprehensive,Transformation
-40.844593,-21.388103,Comprehensive,Transformation
47.079586,-9.959456,Comprehensive,Transformation
-56.51695,-1.8082604,Comprehensive,Transformation
-55.856583,-4.8231525,Comprehensive,Transformation
11.586249,11.987996,Comprehensive,Transformation
21.3116,-37.253918,Comprehensive,Transformation
7.1744795,-30.642416,Comprehensive,Transformation
2.2464993,44.258343,Comprehensive,Transformation
41.632526,3.9200344,Comprehensive,Transformation
11.193769,12.381193,Comprehensive,Transformation
-31.142042,13.120329,Comprehensive,Transformation
-20.884142,27.568043,Comprehensive,Transformation
-44.686195,-20.94999,Comprehensive,Transformation
29.367775,-1.1189216,Comprehensive,Transformation
-56.91463,-4.8778043,Comprehensive,Transformation
-12.235429,21.243643,Comprehensive,Transformation
-56.526855,-1.7666024,Comprehensive,Transformation
9.334468,36.191456,Comprehensive,Transformation
10.021493,-44.596653,Comprehensive,Transformation
31.295189,-8.629395,Comprehensive,Transformation
42.696644,4.435547,Comprehensive,Transformation
23.20728,-3.5499446,Comprehensive,Transformation
-51.254402,-2.703663,Comprehensive,Transformation
47.79954,-7.4424934,Comprehensive,Transformation
-2.3814833,-19.89411,Comprehensive,Transformation
-31.033445,-3.5221536,Comprehensive,Transformation
11.139979,34.701607,Comprehensive,Transformation
-53.48026,-3.0446253,Comprehensive,Transformation
19.251972,24.864496,Comprehensive,Transformation
-44.583614,-21.955423,Comprehensive,Transformation
18.349195,-33.516735,Comprehensive,Transformation
-10.869616,21.89416,Comprehensive,Transformation
-21.589615,15.468724,Comprehensive,Transformation
47.07324,-8.818102,Comprehensive,Transformation
12.180109,10.761116,Comprehensive,Transformation
-30.067276,13.366802,Comprehensive,Transformation
29.15625,-1.0207813,Comprehensive,Transformation
-55.709347,-4.9974537,Comprehensive,Transformation
20.617273,-36.533955,Comprehensive,Transformation
31.268826,32.10058,Comprehensive,Transformation
19.142647,-8.531438,Comprehensive,Transformation
-56.671604,-4.4882455,Comprehensive,Transformation
-36.917976,26.028416,Comprehensive,Transformation
10.3126335,-18.716593,Comprehensive,Transformation
19.938421,-36.015427,Comprehensive,Transformation
10.331592,-18.707514,Comprehensive,Transformation
-29.509409,13.296964,Comprehensive,Transformation
10.831957,-18.48735,Comprehensive,Transformation
-9.375342,38.69228,Comprehensive,Transformation
-18.330091,40.65013,Comprehensive,Transformation
-43.863216,-21.804277,Comprehensive,Transformation
-19.646696,12.366151,Comprehensive,Transformation
-30.141262,12.987113,Comprehensive,Transformation
-3.7806356,23.353418,Comprehensive,Transformation
-20.567835,28.19616,Comprehensive,Transformation
46.77229,-10.883149,Comprehensive,Transformation
27.882324,-4.67363,Comprehensive,Transformation
-21.74595,15.41762,Comprehensive,Transformation
-35.21844,28.466026,Comprehensive,Transformation
-12.352515,5.309919,Comprehensive,Transformation
6.4374585,27.615402,Comprehensive,Transformation
31.91977,32.4707,Comprehensive,Transformation
46.780003,-10.888183,Comprehensive,Transformation
1.6021574,-35.700497,Comprehensive,Transformation
20.659897,9.172378,Comprehensive,Transformation
-18.402918,25.981112,Comprehensive,Transformation
39.121914,-23.785881,Comprehensive,Transformation
42.21015,15.3919525,Comprehensive,Transformation
10.406366,-18.857271,Comprehensive,Transformation
27.990925,-7.0424385,Comprehensive,Transformation
33.314743,32.441547,Comprehensive,Transformation
47.121204,-10.4376,Comprehensive,Transformation
42.19129,1.7932569,Comprehensive,Transformation
6.492449,27.25468,Comprehensive,Transformation
-1.2172784,19.802614,Comprehensive,Transformation
-45.611748,-23.020088,Comprehensive,Transformation
-53.48049,-3.0544698,Comprehensive,Transformation
19.140186,-36.914253,Comprehensive,Transformation
-5.0046973,23.75436,Comprehensive,Transformation
21.928802,-15.707651,Comprehensive,Transformation
21.272867,-37.127247,Comprehensive,Transformation
16.925535,24.28187,Comprehensive,Transformation
21.231335,-17.018198,Comprehensive,Transformation
-36.19166,26.511753,Comprehensive,Transformation
23.401648,-6.073522,Comprehensive,Transformation
-44.598057,-21.155678,Comprehensive,Transformation
10.04193,-18.436998,Comprehensive,Transformation
9.8163185,35.817642,Comprehensive,Transformation
-9.451871,38.7343,Comprehensive,Transformation
11.12705,12.563988,Comprehensive,Transformation
-20.901602,28.023602,Comprehensive,Transformation
33.380863,32.31927,Comprehensive,Transformation
